post_id,created_at,user_name,text,qwen_label
5148362034646934,Wed Mar 26 08:23:44 +0800 2025,纯情鱿鱼烧腹,深圳公交车司机是不是有什么用油考核 30度的天气车上不开空调是怎么回事,投诉
5167308080417234,Sat May 17 15:08:33 +0800 2025,史上第一最最搞,广州地铁一定是国内天花板的存在！#广州地铁的含金量还在上升#史上第一最最搞的微博视频,正面反馈
5037867027400530,Sat May 25 10:36:01 +0800 2024,北京公交集团,#IN公交#感谢北京公交924路的叔叔，帮我找到了爸爸妈妈北京公交集团的微博视频,正面反馈
5174577275863093,Fri Jun 06 16:33:43 +0800 2025,六耳公孙,刷到个视频，一个上海的的士司机绕路，女乘客与他据理力争。平时不到60元的路程给绕到了120多还没结束，委实很过分了。曾几何时，十几二十年前吧，我坚定地认为上海的的士司机是全国素质最高的：全都是制服白手套，态度和善彬彬有礼，车内极整洁，有的还用香水。这不是偶遇一两个而是普遍性的。现在上 ...全文,投诉
4997704017774016,Sun Feb 04 14:42:33 +0800 2024,直击新鲜事,#上海浦东机场禁运通知下发后的争议七日#在鼓励民营，鼓励就业的时候，偏偏出现魔幻的规定，魔都不愧是魔都。到过浦东机场的人，或者在上海的是都知道浦东机场在什么地方。回家或者到市区除了地铁，大巴，出租和网约车没别的方法（自驾车接人除外）。不知道这个通知出的背景是什么，既然不让打网约车 ...全文,投诉
5038001409755893,Sat May 25 19:30:00 +0800 2024,中国交通,#交通运输民生实事#【平凡的岗位，不凡的守卫】任长周是北京公交658路乘务管理员，翻开他的笔记本，除了换乘信息，上面还写了许多小诗。他爱岗敬业、助人为乐，感动着乘客的同时也感动着身边的其他队员。#您出行我守护##中国式现代化的开路先锋#@北京公交集团中国交通的微博视频,正面反馈
5029880960385710,Fri May 03 09:42:14 +0800 2024,南京发布,#五一南京到底来了多少人#【迎接大客流，花式宠客看南京】5月2日，南京迎来“五一”长假客流高峰。要说花式宠客，还得是南京。在出租车上打造“小小移动旅游服务站”，开通近郊游直通车专线，增加志愿者服务点位，馆长亲自上阵当讲解员等等，只为让游客在茫茫人海中感受到南京便利温馨的服务。...全文,正面反馈
5178437263426290,Tue Jun 17 08:11:57 +0800 2025,小小雀斑蛋糕_,一觉醒来发现北京出租车系列下架了 滚你妈吧,投诉
5178594481408742,Tue Jun 17 18:36:41 +0800 2025,J_C_Y114,新一轮轨道交通广播录制招标2025年-2027年上海轨道交通公共广播语音录音制作项目项目范围：上海轨道交通是中国最大的城市轨道交通系统之一，拥有多条运营线路，日均运送超过千万乘客，是上海市民日常生活的重要交通工具。车站、列车广播录制工作是公司旅客服务界面的重点工作，需根据新线、既有线 ...全文,咨询
5156149234238298,Wed Apr 16 20:07:16 +0800 2025,你的饼干掉了诶,等奶茶耽误了十分钟了，临时打了个车往东站赶，结果遇上一路堵车，快到了的时候司机说“来得及的，下车之后不要跑太快，到家记得给家里人报平安”很多时候舍不得广州也不只是舍不得我这六年的时间，也是习惯了这种很简单的“人情味”就像我来了深圳才发现广州公交司机等你坐稳了再开车是一件多难得的 ...全文,正面反馈
5177482988229107,Sat Jun 14 17:00:00 +0800 2025,北京平谷,#科普时间#【#乘坐电梯左行右立有哪些安全隐患#】#安全比礼让更重要#北京地铁的扶梯上近期增加了“黄色脚印”标识，提醒乘客不必“左行右立”，倡导乘客乘梯“站稳扶好，注意脚下安全”。近日，北京市特种设备检验检测专家结合现场实物与数据分析，揭秘了乘梯“左行右立”潜在的风险隐患。 ...全文,正面反馈
5161414735170211,Thu May 01 08:50:30 +0800 2025,财乐暖暖,跟大伙唠唠去中山陵的事儿！现在中山陵周边停车费涨到60块钱一次，关键车位还紧张得很，就算涨价了你也不一定能停得上，真心不划算！中山陵景区里有接驳车，买30块钱通票，就能随便坐，招手即停；单次要坐也成，不过按次收费。在中山陵景区各个入口，也能找到共享单车和蓝色共享电动车，车上还配 ...全文,投诉
5181319073235523,Wed Jun 25 07:03:14 +0800 2025,出站上楼,北京地铁再现“吃人” 老夫妻乘扶梯仰面摔倒 地铁员工：“建议老人下次乘坐直梯”#视频百亿流量扶持计划##热点现场#出站上楼的微博视频,投诉
4821994501313598,Fri Oct 07 17:55:40 +0800 2022,甜甜de香草拿铁熊猫,#南京地铁进站需持48小时核酸阴性证明#干脆直接要求居家办公算了 这样上班把人折腾出毛病呢,投诉
5042278598969167,Thu Jun 06 14:46:02 +0800 2024,聚一路散一路,#上海身边事#上海#社会新闻#上海街头有“亲子共享单车”亮相？注意！骑车带人得符合这些条件——最近，“共享单车儿童座椅”登上热搜：电商平台上，几十元就能买一个用在共享单车上的“儿童座椅”，“无需安装，放上即用”。也有市民反映，在上海街头看到了“亲子共享单车”，车上有儿童座 ...全文,咨询
5178462461497189,Tue Jun 17 09:52:05 +0800 2025,你是软蛋_你就多吃点饭,北京出租车给我下架了……你差这点儿游客吗有必要吗,投诉
5181441759776581,Wed Jun 25 15:10:45 +0800 2025,Roy_Musician,希望这条线28号开通我们去看演唱会就更方便哦#王源の夸夸宇宙##王源宇宙超级无敌大狂欢巡演##王源2025昭愿岁安#王源@TFBOYS-王源,正面反馈
4436820559603865,Sat Nov 09 20:51:56 +0800 2019,Waaaaah-,#广州地铁#我真的求求三号线能设女性车厢了 不说现不现实的问题 重要的是 没有经历过那些恶心的事的人是不能感同身受的 我自己经历的 我亲眼看到的 我在朋友圈看到的 真的太多次了 凭什么我辛苦上班一天后 下班要受到这样的委屈啊 又凭什么一大早的 我要遇到这样的事啊 说好的一日之计在于晨啊 可是我 ...全文,投诉
5157562836062540,Sun Apr 20 17:44:26 +0800 2025,suzilxy,恭喜尊敬的共享单车车主,正面反馈
5166843070777904,Fri May 16 08:20:46 +0800 2025,中工网,#7%受访者被索要好评时反给差评#【一个差评需几十个好评填补，如何才能跳出“好评内卷”？】#方便的话给个好评成网约车司机口头禅#前不久，知名博主何同学分享自己拒绝网约车司机索要好评的经历，引发争议。记者采访发现，不只是网约车司机，索要好评在服务行业已成普遍现象，顾客评价不仅是消费者选 ...全文,投诉
5084416349573525,Mon Sep 30 21:26:24 +0800 2024,第一现场,#深圳全城满眼中国红#你在凌晨见过“升旗”吗？这是中国人的浪漫，是信仰，也是信心。深圳第一现场的微博视频,正面反馈
4999966007234911,Sat Feb 10 20:30:54 +0800 2024,北京新闻,#八号线的寻年味之旅#【今年过年不宅家！搭乘北京地铁8号线开启你的年味之旅】新春搭地铁，玩转北京城！北京地铁8号线，串联着老北京的元素，比如其中的什刹海站、南锣鼓巷站，胡同、街巷、后海，让我们跟随记者杨雅淇寻找其中的年味儿吧！戳视频，看详情～#新春搭地铁玩转北京城#...全文,正面反馈
5131794791270648,Sat Feb 08 15:11:25 +0800 2025,四川反邪教,#深圳一公交车碰撞站台致2死1伤#【必知！公交车事故快速逃生指南】公交车是人们出行常用的代步工具，对经常搭乘公用交通的人来说，应该多掌握一些公交逃生指南↓↓关键时刻保证生命安全！,建议
5178850247706826,Wed Jun 18 11:33:00 +0800 2025,深圳地铁,#深圳地铁##深圳地铁急救力量又救一人#【安全生产月小课堂进校园啦】近日，地铁5号线赤湾站区带着满满的干货走进南山区前海桂湾学校，为向学生普及地铁安全知识，重点讲解了进出闸机时的注意事项及应该如何乘坐扶梯、如何有序候车。安全乘车，从小做起。老铁与您一起守护平安旅程！#深铁在身边#,正面反馈
4536072112183789,Sun Aug 09 18:02:10 +0800 2020,Shanrink,十日秦淮区深度共享单车自由行宣布结束，从西华门开始到中华门结束，真人实践版如何一笔画完一个街区，显然失败了。南京·新街口,投诉
5174297586046815,Thu Jun 05 22:02:21 +0800 2025,撸猫狂魔721,比亚迪很多人想黑比亚迪网约车，把网约车等同于低端车，实际上是低级黑，高级红！其实丰田，大众，在全球做出租车的数量远远超过比亚迪！能成为出租车，网约车本身就是可靠耐用的最好证明！说买比亚迪都是要开出租车，网约车，更是离谱到家！就拿深圳的汽车市场来说，深圳的汽车保有量大 ...全文,正面反馈
5181344784843084,Wed Jun 25 08:45:24 +0800 2025,-默以扶笙-,腿并一并呢大哥北京地铁不洗澡的不许坐北京地铁安检带能不能擦干净北京地铁叉大腿男的都给滚,投诉
5046925187613977,Wed Jun 19 10:29:55 +0800 2024,迷人HAS高小美,#上海地铁发生持刀伤人案3人受伤##上海地铁持刀伤人嫌犯被抓获#高小美大家出门的时候还是得注意点，不要跟莫名其妙的人对视上，打工人又是瑟瑟发抖的一天啊,投诉
5183151425192909,Mon Jun 30 08:24:21 +0800 2025,向月亮問好·,这是昨晚十一点的北京地铁，真离谱啊，感觉半个中国的人都在北京！北京,投诉
5179972239229094,Sat Jun 21 13:51:23 +0800 2025,奶糕啵啵,✨ 深圳小众秘境，龙华新开免费环湖绿道！人也少📍 地点：牛湖水碧道（龙华观澜）🚇 地铁直达：4号线观澜湖站E口，步行5分钟即达🎫 门票：免费！免预约！⏰ 推荐时间：清晨/傍晚（避开暴晒，光线柔和超好拍）------🌿 推荐理由✅ 深圳少有的“山水画”绿道——一半森林氧吧🌲，一半 ...全文,正面反馈
5172492314352084,Sat May 31 22:28:51 +0800 2025,Daisy_小娇妻,脑抽的主办，无脑的我，难打的出租车，错过高铁的我上海之旅，两个词：倒霉且烦躁，但是见到程浩颜还是很开心的,投诉
5080047966749124,Wed Sep 18 20:08:00 +0800 2024,别致大视野,深圳宝安国际机场，司机告知乘客网约车便宜她不愿意，出租车打表到地点后女子嫌贵辱骂司机，赖在车上不走！司机报警后，女子居然还要求辅警替她拿包……更为奇葩的是最后警察居然帮她支付了部分车费！……#热门视频#别致大视野的微博视频,投诉
5169783471083689,Sat May 24 11:04:52 +0800 2025,7-11酱姜,终于回南京啦，共享单车骑的很开心🚴♀️🍃,正面反馈
4530122210149398,Fri Jul 24 07:59:22 +0800 2020,手机用户2650955914,深圳 宝安46区翻身地铁站C出口 共享单车都停满了过道@深圳交通,举报
4967270591497066,Sun Nov 12 15:10:59 +0800 2023,上海奉贤发布,#沪上公交开启暖气#随着冷空气的到来，申城这两天的天气似乎一夜入冬，今天郊区最低温度仅有个位数。面对寒风阵阵的阴雨天气，本市公交行业已提前启动车辆冬季保养，车厢温度低于12度后，将开启空调制热，下月起则必须全时段开启暖气，为市民乘客的出行提供安全、舒适的乘车环境。  ...全文,正面反馈
5150957223546375,Wed Apr 02 12:16:05 +0800 2025,大湾区小黄鱼,#网友建议深圳公交地铁周末免费#我找到了网友的建议,建议
5132126601085667,Sun Feb 09 13:09:54 +0800 2025,现代快报,#南京地铁10号线接驳公交日均近千班次#【#南京地铁10号线接驳公交乘车指南#】近期，南京地铁10号线部分区间因故障停运，从绿博园地铁站到万汇城地铁站之间由公交进行接驳。有网友担心，接驳公交够用吗、好找吗？乘车时间会不会很长？2月8日，@现代快报记者带着大家关心的问题进行了探访。据介绍，123 ...全文,咨询
5181371517502159,Wed Jun 25 10:31:38 +0800 2025,四川应急,#人人讲安全个个会应急#【乘坐地铁安全指南】地铁出行便捷、准点、舒适，是人们经常选择的出行方式之一，地铁空间封闭，人员密集，乘坐地铁时，这些安全知识你要知道，戳视频了解↓↓@应急管理部#深圳地铁##蜀安之声#应急管理部的微博视频,正面反馈
5052186937526960,Wed Jul 03 22:58:14 +0800 2024,广州广播电视台,#低空经济 南粤高飞#广州低空经济加速腾飞，“打飞的”上班不是梦！网页链接亿航智能创始人、董事长、首席执行官 胡华智：低空经济的主场景是城市空中出租车，广州已经开始建立起城市内中心的飞机起降点，连成网络以后，我们每天抬头就可以看到很多很多飞机在天上飞，这就是引领，这就是 ...全文,正面反馈
5104374869395693,Sun Nov 24 23:14:26 +0800 2024,931yiyi_z,空气飘着雨丝的夜晚，来春茧听阿哲啦！相比去年驱车五个小时去佛山捧场，这次在场外听，晚饭后溜达过去，主打一个随心随性，倒也不是抢不到票，而是不去到亲临的时刻，有时不会知道自己的心意。开头几首就是王炸，阿哲还是那么棒。其实有时候在场外还真有比场内更好的体验，怒省几大百不说，而且同样在 ...全文,正面反馈
5128916163626924,Fri Jan 31 16:32:47 +0800 2025,大脸猫头鹰_,在广州南站打了无数次的士，今天被的士坑了。原本4/50块的出租费，花了122多块。出广州南站看见一辆出租车停在路边，上车问司机载不载客，走不走，又问是不是打表，都答：“是”。上车走了半道，司机说这车有“返空费”！！！我说就在市区，为什么要返空费，司机说，因为这是南站的车，我说你南站的 ...全文,投诉
5132920598305775,Tue Feb 11 17:44:58 +0800 2025,凛凛Rin-午前4時,骑着单车去排练🚴♂️在广州哪里可以扫到这样的共享单车..？🤗凛凛Rin-午前4時的微博视频,咨询
4539635311322337,Wed Aug 19 14:01:03 +0800 2020,鼓楼微讯,#创建人民满意的文明鼓楼#近日，@小市街道东井新村社区组织社工、志愿者、辖区单位，共同对金盛飞线、卫生死角、共享单车、车棚进行清理。良好的环境卫生，需要共同爱护，呼吁广大居民参与到文明城市创建中！,正面反馈
5049591286727361,Wed Jun 26 19:04:02 +0800 2024,不知名的孙小姐,上海，男子坐网约车车内吐了口痰，还恶人先告状。司机拒绝结单，要求其支付清洁费，最后支付了200元不知名的孙小姐的微博视频,投诉
5181917411935114,Thu Jun 26 22:40:48 +0800 2025,晨浮世间,广州地铁赤沙站部分吊牌已增加12号线导乘信息，即将解锁同台换乘广州·赤沙(地铁站),正面反馈
5157917922167031,Mon Apr 21 17:15:25 +0800 2025,顺顺168,这里的共享单车摆放有序。如果全广州的电鸡都能咁样有序摆放，大家出入就安全及方便多啦。#日常分享#广州·广州越秀国际会议中心,正面反馈
4448422134465541,Wed Dec 11 21:12:27 +0800 2019,南京那点小事,#南京爆料#【南京网约车司机猝死车内 乘客下车报警未挽回】12月11日早晨，南京市六合区发生一件令人痛心的事，一名滴滴司机在送客过程突发意外，猝死车中。,投诉
5179997267951809,Sat Jun 21 15:30:51 +0800 2025,文旅北京,#你所不知道的北京#【搭地铁逛北京｜#在北京地铁上演现实版魔法穿越#！】这里不是霍格沃茨，却能让你在地铁闸机口上演现实版魔法穿越——9¾站台惊现北京朝阳门地铁站！当交通卡泛起魔杖的幽光，刷卡声化作咒语回响，更有海格等神秘角色随机闪现。敢来挑战隐藏款“地铁巫师”身份吗？全国首个哈利·波 ...全文,正面反馈
5158702995474484,Wed Apr 23 21:15:01 +0800 2025,老邝教买房,#广州房产#【全城打卡】这个价位买新房，很难跳过燕语不看，保利不愧网红操盘手，2024海珠价值标杆实至名归。#广州买房##广州楼市##广州新房##海珠区新房##保利燕语堂悦#老邝教买房的微博视频,正面反馈
5156467356993294,Thu Apr 17 17:11:23 +0800 2025,广州交通,#广州交通快讯#【邀您提意见！广州火车站、白云机场等重点客运站场及周边巡游出租车上客、候客区域计划调整】为进一步加强白云机场、广州火车站、各客运站等重点客运站场及周边地区巡游出租汽车营运秩序的管理，提升行业形象和服务水平，根据《中华人民共和国道路交通安全法》《广州市巡游出租汽车客 ...全文,咨询
5175414356183665,Mon Jun 09 00:00:00 +0800 2025,五月缝花,光明新晋神仙骑行路线！地铁直达+人少景美，简直是都市人逃离喧嚣的吸氧天堂🌿骑一趟直接被美到失语，速码住冲！清晨7点迎着朝阳出发，从6号线“光明”站B口骑上共享单车的瞬间，就开启了这场浪漫之旅🚴♀️10公里的路线像被施了魔法，平坦的柏油路、徐徐清风、两旁盛放的鲜花，每一帧都像走进 ...全文,正面反馈
4438451430476858,Thu Nov 14 08:52:26 +0800 2019,合肥高楼迷,#微互动##轨道交通#广州地铁安保继续升级，计划将在130多个地铁站外增设安检房！有网友表示反对，认为此举严重浪费纳税人钱（初步预计投入2个多亿），而且在街头搭建安检房影响市容，而且目前的安检只是防君子不防小人（安检员工作态度有待商榷）。当然也有人赞同，认为毕竟安全第一，做好安检，把 ...全文,投诉
5166608486237720,Thu May 15 16:48:37 +0800 2025,ssswwwsssbbb,南京公交车司机下雨天你开那么快想干嘛 赶着去投胎啊,投诉
5152876284873876,Mon Apr 07 19:21:45 +0800 2025,参见狸猫大人,TOP_ESPORTS上海虹桥场馆这边晚上好打车吗？感觉等结束赶不上地铁了,咨询
5182528919966138,Sat Jun 28 15:10:44 +0800 2025,早睡早起养身体-,鹿晗#鹿晗##鹿晗演唱会#寻找上海地铁8号线仗义挺身的芦苇姐姐27号晚上演唱会结束在地铁八号线上被偷拍了！！P1粉色头发的芦苇姐姐超大声地制止并且强制wsn把照片删除了，当晚要转地铁没有来得及加联系方式因此全网寻p1粉色头发的芦苇姐姐，如果想继续看可以无偿用我的优先 ...全文,求助
5178796644503013,Wed Jun 18 08:00:00 +0800 2025,深圳地铁,#深圳地铁急救力量又救一人#【出行提醒】#早高峰#来临，如遇车站人流较为集中时，请宝们听从工作人员指引，有序乘车。#深圳地铁#,正面反馈
5165757067694298,Tue May 13 08:25:23 +0800 2025,Domi271,有时候才明白为啥深圳公交会走向没落，因为有些龟速司机的存在,投诉
5100265935471182,Wed Nov 13 15:07:00 +0800 2024,广州荔湾发布,#荔湾播报#【出行提醒】🚌广州公交新调整，出行更顺畅！🌟根据交通组织变化及道路临时施工等情况，为方便市民出行，经研究，广州市交通运输部门决定从2024年11月16日起调整公共汽车海珠客运站总站等站点及相关线路。其中，涉及荔湾的调整主要是：在公共汽车芳村小学站（西行）对出路 ...全文,咨询
5178270528309150,Mon Jun 16 21:09:24 +0800 2025,他是一条好狗所以不是一个好丈夫,差点没赶上高铁，在出租车上心急如焚，司机让我不要急，要车还是要命，还说没赶上再留上海玩一天，上海很好玩的,投诉
5051971977088826,Wed Jul 03 08:44:03 +0800 2024,南宁消防,#上海地铁16号线#【乘坐地铁安全须知】地铁是城市里的一种重要交通工具，客流量大，人员集中，一旦发生意外，极易造成严重后果，关于地铁乘坐安全须知↓，戳图，一起看看学习吧。#全民素养提升v计划#,正面反馈
4968218558726498,Wed Nov 15 05:57:52 +0800 2023,尤嘉-走着,港真，司机师傅车开的不错。本地人司机，稀有物种了，也认路。越来越多北京网约车什么京人京牌，也就车牌子北京的，驾驶员不从月球发过来就不错了。就是……从来不用转向灯，红灯一定越线半个车身停车，这俩习惯不好。加油吧，司机师傅。你还很有提升空间！可惜今儿没状态指导你了～困🥱7:25飞， ...全文,建议
5178439046268663,Tue Jun 17 08:19:02 +0800 2025,NCT-腚成猩,南京出租车比上海还坑爹滴滴更是往死里坑,投诉
5176028565602567,Tue Jun 10 16:40:38 +0800 2025,kglzg,18图北京行几个月前还在dy上羡慕别人的落日飞车，几个月后就实现了，太好了。好几个凌晨在街头散步、通宵看升旗后逛故宫听解说坐下睡着十五分钟、小酒馆年轻的活人感、南门涮肉旁桌讲着失恋酒话、和朋友飞驰共享单车骑丢了耳机…很鲜活，也有疲惫没关系，都是旅行的一部分。感受别人呆腻或向往的地方 ...全文,正面反馈
4841485789300643,Wed Nov 30 12:47:05 +0800 2022,交广网张晨,11月28号，广州地铁一号线的一名儿童被硫酸灼伤，而造成伤害的硫酸溶液只有100毫升，令人诧异！看来再小的差池也会造成严重的后果，这件事情值得反思！目前广州地铁已经对此事进行了情况说明:11月25号19:30左右一名13岁的男孩在地铁一号线长寿路站进入列车时踩到地板上不明液体滑倒意外受伤，接到乘 ...全文,投诉
5172727909712715,Sun Jun 01 14:05:01 +0800 2025,新闻日日睇,#假期好去处#【端午假期文明旅游  赏花惜花共同爱护】端午假期，在广州地铁龙潭站出来后，不远处就有一片花海，金黄色的向日葵灿烂绽放，吸引不少人过去“打卡”。新闻日日睇的微博视频,正面反馈
5171341554880434,Wed May 28 18:16:08 +0800 2025,骑叔闯天下,#警方通报共享单车坐垫内有情趣用品#大城市还是太超前了！上海，网友在晚上骑共享单车，结果坐垫有点鼓，掀开竟发现有情趣用品，还震动了，谁料，这种玩具遥控距离只有5米到10米，网友：查查车把有没有摄像头。有网友下班比较晚，晚上22:50才从地铁出来，像往常一样开了一辆共享单车，打算骑回家。 ...全文,举报
5151024660349189,Wed Apr 02 16:44:02 +0800 2025,深圳身边事,#深圳市民建议周末公交免费#近日，有市民建议深圳在周六日及法定节假日推行全域免费公交（含地铁）政策，具体免费措施建议为每周六、日及法定节假日全天，覆盖购物、休闲高峰时段，全市地铁、常规公交线路（不含跨市线路），重点覆盖公园、商圈、景区等客流密集区域。对此，你怎么看？  ...全文,建议
5165880179689818,Tue May 13 16:34:35 +0800 2025,脊梁in上海SH,在脊梁印象里上海交警处理机动车和非机动车的交通事故时在非机动车明确违法、机动车无过失的情况下已经不会因为机动车有保险就强行判机动车担一部分责任来进保了这个月，又有一起类似事故处理被网友点赞#女子闯红灯撞车受伤被交警定全责#事故发生在5月10日的普陀区武宁路普雄路口一 ...全文,投诉
5175220164888642,Sun Jun 08 11:08:21 +0800 2025,无锡交通广播,#高考历史#【花式应援~#上海地铁开985211编号列车送考#】高考首日，他们送你！上海地铁2、7、8号线列车，特地开出985、211、750编号列车，为赶考学子送上祝福。（看看新闻Knews）看看新闻KNEWS的微博视频,正面反馈
5173406392913894,Tue Jun 03 11:01:04 +0800 2025,勇仪王,深圳的几个公交公司是tm有什么大病吗公交线路瞎jb改 生怕别人坐了车一样,投诉
4996947815439323,Fri Feb 02 12:37:41 +0800 2024,拾壹拾月,上海出租车你没事儿吧？！晚上看完脱口秀有点儿晚出来前面排队的人多打不到网约车，想打个的士回酒店 。酒店大概离我还有三四公里的样子，我一问路边儿停着的的士司机，他摇下窗说：“春节不打表。”我又问了下去我们那个酒店多少钱，“八十。” 于是把门一关一路骂着真黑 花了3元坐了地铁回酒店😄? ...全文,投诉
5175610213145124,Mon Jun 09 12:58:16 +0800 2025,鲸冢Nebula,今早九点钟坐了十几分钟公交车，因为一路刹车或变道，目前人还是晕的，深圳公交害我不浅。。,投诉
5178838993602414,Wed Jun 18 10:48:17 +0800 2025,北京公交警方,#艾我的人#感谢认可，您的感谢已转达@北京公交警方岗山派出所。守护群众平安出行是我们的职责！也提醒您出行时要注意保管好随身物品哦。@平安北京#公交民警的寻物雷达已启动#,正面反馈
5172771378435077,Sun Jun 01 16:57:45 +0800 2025,一只小卷卷卷,北京地铁你告诉我它能装下什么非得过安检,投诉
4824075808014352,Thu Oct 13 11:46:01 +0800 2022,广州公安,正在执勤的民警听到小孩的哭声，循声望去，发现小孩不小心把脚卡入了自行车车轮中，民警立刻协助家长用工具将小孩的脚抽出，并拦下出租车将家长和儿童送往医院接受治疗。@广州交警#我为群众办实事#,正面反馈
5054002113545282,Mon Jul 08 23:11:05 +0800 2024,DV长睫毛,#广州网约车司机整月不休也难赚到1万元#现在都上无人驾驶网约车了，感觉网约车司机更不好干了，💰更不好赚了,投诉
4438132608872884,Wed Nov 13 11:45:33 +0800 2019,广视新闻,#广州身边事##共享单车#《广州市互联网租赁自行车管理办法》（草案稿）正公开征求意见，其中提出，禁止向未满12周岁的未成年人提供自行车租赁服务，互动话题问下大家：你觉得这一条怎样才能落实到位？网页链接,咨询
5178118273761370,Mon Jun 16 11:04:23 +0800 2025,柯南今天完结了吗,南京公交车载着一车老爷老太漂移结果把我猛的甩出去了然后一个八十岁的老奶稳稳地扶住了我,投诉
5142197319763836,Sun Mar 09 08:07:21 +0800 2025,定陶检察,#定小检 · 新闻播报#【失而复得！#10多万金器丢出租车报警1小时找回#】近日，江苏的邓女士乘坐出租车回家后，发现手提包不见了，里面装有价值十几万元金首饰，她赶忙报警。当晚6点40分左右，民警接警赶到，因邓女士现金支付车费，民警缺乏车辆信息。他们问清下车时间和地址后，回派出所查车辆轨迹，挨 ...全文,正面反馈
5182938498730188,Sun Jun 29 18:18:15 +0800 2025,芥川kaworu,#设计芥川#深圳地铁4号线与福田口岸相连的站内设计特别的像，香港明显的感觉比9号线更加的小，包括墙上的瓷砖，还有地铁标识，看起来都和香港一样,正面反馈
4844901399795688,Fri Dec 09 22:59:30 +0800 2022,瑟瑟淺色,@广东公共频道@DV现场点赞，敢于直言的新闻人，谢谢你们！#云湖花城#@珠江实业集团@广州地铁国企担当：兑现承诺！瑟瑟淺色的微博视频,正面反馈
5171988382352860,Fri May 30 13:06:24 +0800 2025,馒头岛屿,坐高铁到广州南换乘城际 只能先入闸地铁再走到城际线 地铁都不用坐就扣我两块钱工作人员还说不归他管,投诉
5021285407001741,Tue Apr 09 16:26:35 +0800 2024,剑影飞声,#北京出租车不正确打表或可不处罚##北京网约车司机留光头体味大蓄胡须最高可罚五百#北京修订交通“首违免罚”清单，多项与出租车、网约车行业有关北京修订交通“首违免罚”清单，多项与出租车、网约车行业有关,投诉
5181900232854201,Thu Jun 26 21:32:33 +0800 2025,狗狗狗尾巴草,姆們南京也有可以媲美新宿渋谷的地鐵站！（是誰在新街口迷路了15分鐘我不說~隨手拍，就是我最愛的梧桐大道~,正面反馈
