post_id,created_at,user_name,text,qwen_label
5106338279719987,Sat Nov 30 09:16:20 +0800 2024,忠贞不渝艾吉奥,上海，爱国小青年激情教育自认为不是中国人的网约车司机忠贞不渝艾吉奥的微博视频,其他
5106703397816282,Sun Dec 01 09:27:11 +0800 2024,长安万里行,遇到一家子奇葩乘客，真是离了个大谱，全程高能乘客说我给你两块钱，你坐六路车就到终点站，我自己开过去，你坐公交车到那里取车#奇葩说##网约车##全程高能#长安万里行的微博视频,投诉
5106121519405622,Fri Nov 29 18:55:00 +0800 2024,别致大视野,11月27日，上海。网约车司机抱怨社会的不公遭乘客怒怼：你就不配当一个中国人。别致大视野的微博视频,投诉
5106087644889606,Fri Nov 29 16:40:24 +0800 2024,道哥日记,11月27日，上海。网约车司机抱怨社会的不公遭乘客怒怼：你就不配当一个中国人……道哥日记的微博视频,投诉
5040775014910019,Sun Jun 02 11:11:19 +0800 2024,百花香帅,#女子打网约车睡着醒来发现正被司机亲脸#当时我就震惊了！网约车平台许久没发生这样的性骚扰猥亵事件了！在上海的曹操出行网约车司机被女乘客报警投诉竟耍流氓“猥亵”女乘客，投诉迟迟不给证据，说是没有行车记录仪和录音。网约车如果没有监控和录音等保留证据的设备，这如何保障乘客安全呢？这不是成 ...全文,投诉
5049591286727361,Wed Jun 26 19:04:02 +0800 2024,不知名的孙小姐,上海，男子坐网约车车内吐了口痰，还恶人先告状。司机拒绝结单，要求其支付清洁费，最后支付了200元不知名的孙小姐的微博视频,投诉
5047668743079661,Fri Jun 21 11:44:32 +0800 2024,深蓝财经,#网约车市场内卷司机16小时净收入300元#据《法制日报》采访得知：北京有司机早上6点多出车，晚上11点收车，除去三顿饭，一天大约有16个小时在路上，然而净收入仅300元。不少在北京租车开网约车的司机，一天开车十四五个小时。据公开报道，有一些在上海开网约车的司机，甚至一天24小时都在车上，困了就 ...全文,投诉
5046891635017783,Wed Jun 19 08:16:35 +0800 2024,月亮湖视频,近日，上海。双手叉腰观望的时尚小姐姐，开始以为她要过马路，没想到是等网约车司机给她拿行李箱。司机以为她不会开后备箱，于是下车帮她打开。门打开后，小姐姐手一摊指责司机为什么不给自己装行李箱。司机气得关上后备箱扬长而去。小姐姐拿起手机，在干什么可想而知，这司机也够倒霉，钱没挣到还被投 ...全文,其他
5046505889858403,Tue Jun 18 06:43:46 +0800 2024,北京大峰峰,#网约车司机因乘客开门杀被判赔82万#【乘客等红绿灯时下车“开门杀”致人八级伤残，网约车司机被判赔82万！法院：未在合适地点停车，未提醒乘客开门注意后方来车】近日，上海市第一中级人民法院审结了一起因网约车乘客“开门杀”导致的机动车交通事故责任纠纷案，二审判决保险公司在交强险责任限额内赔 ...全文,其他
5045926590677398,Sun Jun 16 16:21:51 +0800 2024,大庆市中级人民法院,大庆中级法院【网约车乘客“开门杀”致人伤残，谁担责？】（山东高法）网约车乘客“开门杀”致人伤残，谁担责？,咨询
5041854393093949,Wed Jun 05 10:40:23 +0800 2024,翟海潮,#网约车迟到8分钟致误机女子索赔#近日，上海一女子因网约车迟到8分钟致误机，向司机和平台索赔2400元改签费。长宁区消保委认为，这起纠纷首先是承运人和乘客之间的运输合同纠纷。根据《民法典》的规定，司机迟到造成乘客误机，司机应承担违约责任。而平台作为网约车信息服务提供者，并非实际承运人， ...全文,投诉
5061454200572635,Mon Jul 29 12:43:01 +0800 2024,一哥心法,指数早盘大幅分化，沪指在平盘线附近窄幅震荡，创业板指受宁德时代影响早盘表现较弱。盘面上，中船系、网约车、汽车拆解等方向涨幅居前，风电、光伏、养殖业、医药等板块跌幅居前。个股方面，截至午间收盘涨跌个股数量基本五五开，人气龙头大众交通再度涨停16天大涨233%，腾达科技、国中水务双双6连板 ...全文,其他
5061428521730394,Mon Jul 29 11:00:59 +0800 2024,婷姐看市,智能网约车概念持续拉升，锦江在线走出15天9板，此外大众交通、交运股份、大众公用、南京公用涨停，江西长运、富临运业、龙江交通等涨幅靠前。消息面上，据赛可智能透露，此前在世界人工智能大会获得上海市无驾驶人智能网联汽车示范应用许可的无人驾驶出租车 Robotaxi 有望在8月对公众开放。而婷姐7.22 ...全文,其他
5059753321172501,Wed Jul 24 20:04:20 +0800 2024,史小煮,#滴滴客服1个月找回5本房产证#十五种口味的的小龙虾，分别怎么做？看完嫌麻烦，还是打车出去吃吧……#上海夜间打车吃小龙虾需求上涨69%#史小煮的微博视频,其他
5058955397040631,Mon Jul 22 15:13:40 +0800 2024,SUEM-莓烦恼,收盘点评：市场全天探底回升，三大指数小幅下跌，上证50、沪深300均止步9连阳。盘面上，软件、信创概念股集体走强，安硕信息、和仁科技、常山北明、国华网安等10余股涨停。风电概念股震荡反弹，海锅股份、吉鑫科技、天顺风能涨停。智能网约车概念股持续活跃，飞力达、大众交通、金龙汽车等涨停。...全文,其他
5058613188496289,Sun Jul 21 16:33:51 +0800 2024,界面新闻,#滴滴回应司机使用作弊器#【网约车司机使用“作弊器”导致订单金额超8倍，滴滴回应】#滴滴回应网约车司机使用作弊器#近日，有滴滴用户在社交平台发文称，自己在滴滴打车（企业版）的一笔订单明明是在上海打车，预估价不到30元，行程结束后却显示花费229.66元，是此前的行程预估价26.76元的8倍。系统 ...全文,投诉
5013709988301260,Tue Mar 19 18:44:34 +0800 2024,那些无名之辈,同一个宿舍的大学室友，毕业才5年，人生便已大不相同!#大学室友##人生##校园创作者激励计划#那些无名之辈的微博视频,其他
5011064813260188,Tue Mar 12 11:33:35 +0800 2024,琉媚_中山竜司,最近坐车有感1.上海网约车臭车概率怎呢那么高？那些臭车司机，不是所有但有些像是刚从地里挖出来的芋头一样，不知道多久没洗了，基本的卫生都做不到2.为什么预约的车，客人明明定好了时间，却还会要提前半个小时甚至一个多小时要求能不能提早（拒绝后的语气是不耐烦的），那我提前订车的目的是什么？ ...全文,投诉
5006687208999940,Thu Feb 29 09:38:33 +0800 2024,Frederick铸洲,@上海交警现在网约车可以如此无法无天吗？在公司大门处恶意别车 突然加速急刹后 在早高峰堵住整个公司入口 却不上客也不下客  沪A B60366 上班车在后面排长龙堵住整条路 就要为了他一个人的sb买单？,投诉
5005460543374099,Mon Feb 26 00:24:13 +0800 2024,胶囊月亮,受蓝莓指点我以后再也不看中国音乐剧了我每天晚上下班之后就去送外卖等我的车到手了我就在上海跑网约车我和我担以后唯一的交集就是他在SD之后打到了我的车,其他
5001754888374841,Thu Feb 15 18:59:16 +0800 2024,EruDeTachi,晚上打车去浦东机场 网约车司机说自己在浦东这片开了8年网约车了说起疫情以前 他说那会后半夜浦东全是国际到达航班 他开专车 一趟就是三四百 拉到市区以后直接空跑回来 不拉别的人 再拉一趟 一晚上就是小一千 第二天直接睡到下午三四点 很开心后来经济不景气了 专车没人打了 上海的外国人也少了不少 ...全文,其他
5001361198156143,Wed Feb 14 16:54:53 +0800 2024,莉莉安Lilian__,#lilianslook#这几年常驻上海，很少遇见下雪天。这次来到哈尔滨这座冰与雪为主题的城市，遇见了坚冰之下的烟火与浪漫。这里，伊始于雪，却因为人与人的关怀而灼然生辉，成为奇境。落日时分的冰雪大世界，如同冰块浸泡在橘子海。穿梭在滑梯上，好像能听见风结冰的声音。从1999年就开始年复一年 ...全文,其他
5000687353860373,Mon Feb 12 20:17:16 +0800 2024,波斯菊非洲菊,初三，风和日丽非常舒适，于是蠢蠢欲动想出门走走，从静安寺沿愚园路一直走到镇宁路，真是所有的沿街店铺都关门休息，非常寂寞的街道想找一家餐厅也难，还是查了一下大众点评去了附近的唐宫。唐宫倒是客人一波又一波的络绎不绝，餐后沿着延安路回到静安寺久光超市买些奶酪和调味料，很久没吃龙记的烧腊 ...全文,其他
4999485904391207,Fri Feb 09 12:43:08 +0800 2024,少林寺驻武当山办事处刘喇嘛,灵魂八问配钥匙师傅:你配吗?食堂阿姨:你要饭吗?算命先生:你算什么东西?快递小哥:你是什么东西?上海垃圾分拣阿姨:你是什么垃圾?网约车司机:你搞清楚自己的定位没有?理发师傅:你照照镜子看看你自己，觉得行吗?小区保安:你是谁?你从哪里来?要到哪里去?,其他
4999423615303781,Fri Feb 09 08:35:36 +0800 2024,新浪视频,#上海纯电出租车每月份子钱约7600##网约车司机收入普遍下降#【网约车司机和出租车司机的矛盾，何时才能化解？】网约车市场出现了“僧多粥少”的困境，网约车司机收入也普遍下降。“网约车司机的收入的确是近一年来的焦点问题。网约车面临司机供应多，需求虽然增长，但是赶不上司机的供应增长速度，大 ...全文,投诉
4997788096266426,Sun Feb 04 20:16:38 +0800 2024,辣叶摧秋,没有对比就没有伤害！一个要下架，一个要鼓励，都是一线大城市，这态度这个天上一个地上！#辣叶记事#,投诉
4997637500309189,Sun Feb 04 10:18:14 +0800 2024,股市小杨哥,#上海恢复浦东机场网约车#知错能改，善莫大焉，不过这也是治标不治本的对策，没有从根本上反思，这个决策机制是否有不完善的地方？,建议
4997737255010614,Sun Feb 04 16:54:37 +0800 2024,一个资深肥宅妞爸,上海浦东机场网约车的禁令是如何出台的？一周之后这个禁令又是为什么取消的？这背后到底是什么原因造成的朝令夕改？这不能不让人想起2022年5月全球送货效率至少前三的京东在上海的各种奇葩遭遇不得不说，这个城市病了还不轻,投诉
4997726606987868,Sun Feb 04 16:12:19 +0800 2024,甲秀又一村,2024.2.4：上海一次“早搏”今日立春。早上醒来，手机新闻弹窗：浦东国际机场恢复网约车接客。官大一级的改正，发禁令者是市道交局，纠正的是它的上级——市交通委。不过我好奇：当初发禁令时，上级不知道？同时也好奇：这回迅速改正，是“上级”知错就改，还是头上也“官大一级”的来了？相信有 ...全文,其他
4997720790532488,Sun Feb 04 15:49:11 +0800 2024,江东·布衣,#上海恢复浦东机场网约车##五问上海禁止网约车在浦东机场运营##浦东机场网约车96小时经历了什么#禁了，然后又解禁了。禁是真的想禁，解是真的不想解。坏消息是，有些人利令智昏，胡作非为，且还没得到处罚（暂时还没有看到有关的消息）。好消息则是，它们的图谋只得逞了96小时。有时候，96小时无 ...全文,投诉
4997704017774016,Sun Feb 04 14:42:33 +0800 2024,直击新鲜事,#上海浦东机场禁运通知下发后的争议七日#在鼓励民营，鼓励就业的时候，偏偏出现魔幻的规定，魔都不愧是魔都。到过浦东机场的人，或者在上海的是都知道浦东机场在什么地方。回家或者到市区除了地铁，大巴，出租和网约车没别的方法（自驾车接人除外）。不知道这个通知出的背景是什么，既然不让打网约车 ...全文,投诉
4997701731619558,Sun Feb 04 14:33:28 +0800 2024,赵林-甘露公益,#上海恢复浦东机场网约车#这样公平竞争，公开、公正、公平的服务，优胜劣汰最好！谁的服务不好，谁就没有单子谁的服务优质，谁的单子就多这才是现有的社会所需要的一个企业姿态也是大众所认可的吧！,正面反馈
4997631421450652,Sun Feb 04 09:54:05 +0800 2024,汪守白,#上海恢复浦东机场网约车#朝令夕改，拍脑门做决定，没经过调研和调查，民生问题无小事，这样朝令夕改对公信力的伤害多么大。希望引以为戒，以后干什么先做调查，尤其是善后，是不是追究一下相关责任，给个警告？,投诉
4997901463847171,Mon Feb 05 03:47:08 +0800 2024,探酒客叶明天,浦东机场那事的本质，是一纸通知可以扼杀滴滴、高德、携程等网约车聚合平台的正常运营，扼杀市场经济及自由竞争。关键是底层开网约车的人苦了。全网反响极大的底层逻辑，在于Ptp、娱乐、教培、房地产等行业已经历类似遭遇。红头“通知”已成休书这是事实吧？我很爱我的祖国，希望顶层设计的架构者们， ...全文,投诉
4997795220294811,Sun Feb 04 20:44:58 +0800 2024,靖远融媒,『上海恢复浦东机场区域内网约车运营服务』网页链接,其他
4997636187491116,Sun Feb 04 10:13:01 +0800 2024,MilkyWayGalaxy银河,#上海恢复浦东机场网约车#上海肉眼可见的越来越烂了还好上海人牛逼,其他
4997633552156826,Sun Feb 04 10:02:33 +0800 2024,馬太黎,#上海恢复浦东机场网约车#朝令夕改乃决策之大忌，魔幻之都魔幻事，但能顺应民意，知错能改，魔都上海还是很有担当的。,正面反馈
4997633326712993,Sun Feb 04 10:01:39 +0800 2024,魔都新鲜事-新闻晨报,上海虹桥枢纽宣布网约车1小时内免费停！魔都新鲜事-新闻晨报的微博视频,其他
4997631745197510,Sun Feb 04 09:55:22 +0800 2024,努力的小法师,#上海恢复浦东机场网约车#对于政府管理部门而言，严格遵守行政法重要原则，保护群众信赖利益，注重政策的科学性、恒久性、可持续性，打破“朝令夕改 ，改弦易调”的怪圈，用“更好的车、更好的服务”满足差异化需求。不仅是网约车，对于不同行业出现的新事物、新场景，管理者也都应秉持“包容审慎”的 ...全文,建议
4997631120245509,Sun Feb 04 09:52:53 +0800 2024,共青团福建省委,据上海市交通委消息，2月4日起，恢复浦东机场区域内网约车运营服务。#上海恢复浦东机场网约车#（中国新闻社）共青团福建省委的微博视频,咨询
4997630687446357,Sun Feb 04 09:51:10 +0800 2024,杨文战律师,#上海恢复浦东机场网约车#错了就改，挺好。但是为什么之前会出那样的决策，还是应该好好查查，按说做决策前总要了解民众需求吧？,投诉
4997629423392101,Sun Feb 04 09:46:09 +0800 2024,杨孝文AI,#上海恢复浦东机场网约车#舆论监督的胜利✌北京,正面反馈
4997623554245561,Sun Feb 04 09:22:49 +0800 2024,有温度的孤岛,#上海恢复浦东机场区域内网约车#笑死，前几天晚上坐规定的出租车回家花了三百出头，平时也就两百多…我从济州岛飞上海的机票也才262，从浦东回家要300+，离谱,投诉
4997622256895384,Sun Feb 04 09:17:40 +0800 2024,泽力书院,舆情效力#上海恢复浦东机场网约车##读书有罪#网页链接,其他
4997622173795056,Sun Feb 04 09:17:20 +0800 2024,追风的小小仔,#上海恢复浦东机场网约车#还是广深好，上海就是资，小资大资旧钱💰滚动的地方，中国最发达的城市，就是不太适合底层人民群众去奋斗。深圳广州政策包容性更强点。,其他
4997621162708881,Sun Feb 04 09:13:19 +0800 2024,我可是拼上这条命干的呀,我也是去cp玩才知道上海这个地方出租车和滴滴完全不是一个价的…………从机场火车站这些地方出发如果打远了能贵快一倍……惹了我们穷人你算是惹了……,投诉
4997619748703915,Sun Feb 04 09:07:42 +0800 2024,儿童营养师王斌,#上海恢复浦东机场网约车#主打一个听劝说实话，如果不是出租车等待时间太久、路程近还被司机甩脸子、可能绕路并且价格贵，大家也不会优先选择网约车。所以，如果想解决问题，得先从市场需求入手，在同一起跑线上，才是公平。,投诉
4997646909703615,Sun Feb 04 10:55:38 +0800 2024,李好宽同学,#上海恢复浦东机场网约车#2月4日起，恢复浦东机场区域内网约车运营服务，市民乘客可通过各网约车平台在浦东机场区域内预约用车。上海市交通委将要求各网约车平台规范运营，做好驾驶员管理工作。,其他
4997646664860529,Sun Feb 04 10:54:39 +0800 2024,慕容律师,感觉这条揭秘更像一条举报线索，源于上海市道路运输管理局1月29日发文禁止所有网约车在上海浦东机场区域揽客运营。美其名曰为确保浦东机场陆侧交通顺畅有序。如果所有网约平台都不给，可能这是一个不得已但起码是公平的决定。但在机场封禁了所有网约车的期间，有一家名为航空港（上海）汽车服务有 ...全文,举报
4997646341374695,Sun Feb 04 10:53:22 +0800 2024,儿科医生小平平,#上海恢复浦东机场网约车#朝令夕改，这不啪啪打脸吗？,投诉
4997640955627534,Sun Feb 04 10:31:58 +0800 2024,Legal诗睿,#上海恢复浦东机场网约车#权力虽然傲慢，但也抵不过千夫所指，但是权力依旧会偷偷干一些寻租的事情——倘若百姓不始终盯着他们的话。合订本虽然有趣，但梳理新闻更有趣。自今往昔看，我国多地出现了一系列令人咋舌的朝令夕改的通知，引起社会广泛关注。且看，河北石家庄的一家菜市场因大气污染停 ...全文,其他
4997606066882418,Sun Feb 04 08:13:20 +0800 2024,赛博控小张,#上海浦东机场恢复网约车运营服务#主要是利益输送太明显再挖下去连着萝卜带出泥不知道还要牵连多少人吧且当他是倾听民意了吧#微博新知#,投诉
4997604818028122,Sun Feb 04 08:08:22 +0800 2024,老徐说道,#上海恢复浦东机场网约车#大胆去做，不要怕！ 我们不过是宇宙里的尘埃、 时间长河里的水滴。 所以，没有人在乎。 就算有人在乎， 人又算什么东西。” ……毛姆,其他
4997604687479785,Sun Feb 04 08:07:51 +0800 2024,行政法思述,#上海恢复浦东机场区域内网约车运营服务#从目前情况看，好像原来的那份文也没有宣布失效，只不过是高位阶的规范性文件（组成部门的）代替低位阶的规范性文件（组成部门管理的行政机构的）。当然，判断文件位阶，需要“从行政等级出发”和“从表现形式出发”两种要素，目前信息只能作如此判断。,其他
4997602846703625,Sun Feb 04 08:00:31 +0800 2024,杰炑麟,#上海恢复浦东机场网约车#现在网约车司机都很多了也很难，每次坐车我都会问他们生意如何，从一开始的时候每天30单，到最后只有10单左右（这个数据是在上海佛山广州亲测出来的，不约而同说出来的）他们说一个月的流水大概有1万，可是一天跑足12小时，只有充电的时候在休息，其他的还有租车的成本，实际 ...全文,其他
4997602602649571,Sun Feb 04 07:59:34 +0800 2024,车事勇评,#上海恢复浦东机场网约车#恢复网约车，这只是避免闹剧越闹越大，但问题的症结并没有解决：①为什么不像虹桥机场那般，给网约车全天1小时免费停，避免网约车等客每十分钟就进出，以至于造车交通流量增加，增加拥堵，这个虹桥机场作业不会抄？②为什么不解决一下，乘坐出租车司机体验不好的问题，拖 ...全文,投诉
4997602153596939,Sun Feb 04 07:57:47 +0800 2024,肝病梁韬,#上海恢复浦东机场网约车#这事反弹这么重，这跟大家坐出租车的经历也有关系，出租车一般有车载对讲机，每次都是听他们聊家常，声音还特别大，烦得很。很多医院也有这个问题，手术的时候，医护间聊家常。特别是当着病人面的时候，这其实对病人是不尊重的。当然，要区分是聊家常，还是聊的工作本身。 ...全文,投诉
4997601810713114,Sun Feb 04 07:56:25 +0800 2024,虾仁芝麻卷·,#上海恢复浦东机场网约车#响应群众呼声及时做出调整，撤销了离谱的禁令是好事。但大家更想知道“朝令夕改”的理由。上海市交管局这几天一直在复读禁止的理由，听的耳朵快磨出茧子了。作为上级的交通委出面撤销了禁令，也请公布下撤销的理由吧。,投诉
4997599807669663,Sun Feb 04 07:48:28 +0800 2024,钻石VIP,#上海恢复浦东机场网约车#你看看这执行力多强两天就干了两件这么大的事！建议招商引资时多多宣传下显示咱的执行力多牛,正面反馈
4997598702469751,Sun Feb 04 07:44:04 +0800 2024,海哥创业圈,#上海恢复浦东机场网约车#其实，关乎民生的事情，只要出台政策措施前尊重一下现实，提前了解下民众呼声，哪怕做个网络投票，广开言路，听听各方意见，浦东机场这种事情根本不会有出现的可能。,建议
4997598677303302,Sun Feb 04 07:43:57 +0800 2024,姞雪心,#上海恢复浦东机场网约车#合集真是精彩。我早说过了，如果上海只为高消费提供服务，那么上海普通人也是会用脚投票的。拿着上海的钱去其它城市消费不香吗？这次也暴露了出租车软硬件服务大幅落后于时代的问题，出租车的收费和网约专车齐平，却提供不了同等服务，比经济型网约车落后好几个档次，可 ...全文,投诉
4997598272554437,Sun Feb 04 07:42:22 +0800 2024,晏秋秋,事非经过不知难，为大上海的气度和包容点赞！#浦东机场恢复网约车运营#晏秋秋的微博视频,正面反馈
4997615366178204,Sun Feb 04 08:50:17 +0800 2024,G朵朵芃蓁,#春节摄影大赛##上海恢复浦东机场网约车#【免费为邻里书写春联】南宁街头，免费书写春联的志愿者不少，书法家挥墨写春联，邻里喜笑颜开。写对联的老书法家，写福字的小妹妹都让人敬佩。摄于南宁水街南宁,其他
4997612370921500,Sun Feb 04 08:38:23 +0800 2024,防臭地漏老尹,#上海恢复浦东机场网约车#知错能改还是好同志，这件事说明任何时候也不能忘了初心，一个城市的管理者是为了人民服务，而不是为了一些利益群体服务，舆论监督也不能没有。,正面反馈
4997610244670088,Sun Feb 04 08:29:56 +0800 2024,牛牛牛牛我爱你,#上海恢复浦东机场网约车#这一出闹的被全国人民看笑话，不说北京和广州了，连虹桥机场都出来背刺，丢人丢到姥姥家了,投诉
4997608728692128,Sun Feb 04 08:23:55 +0800 2024,科技犬建哥,网友分析：总结了下，1收费站管理问题大，车多道少，无人维护引导。2以车看，右道的奔驰紧跟前面一辆是左道的车，左右交替前行，左道奇瑞抢了奔驰。3以车道看，右道的奔驰本来落后左道的奇瑞三个车身，右道前面的车加塞左道的车，导致奔驰赶上奇瑞，对左道整体车辆不公平。4奇瑞没有发完整视频。5奔驰 ...全文,投诉
4997607857850800,Sun Feb 04 08:20:27 +0800 2024,科技事儿,#上海恢复浦东机场网约车#划重点：根据广大市民乘客的建议。没见过这么丝滑给自己找台阶下的,其他
4997494515960663,Sun Feb 04 00:50:04 +0800 2024,Mia大表姐,#上海恢复浦东机场网约车#没有办法理解，上海因为这种事情上热搜。这真的笑掉大牙,投诉
4997492680690413,Sun Feb 04 00:42:47 +0800 2024,做电影的连城易脆,#上海恢复浦东机场网约车#跟春节档突然取消分线发行一样都体现了朝令夕改的问题，决策者还是需要好好反思的，这对于公信力的损失影响还是挺大的。,投诉
4997492556698382,Sun Feb 04 00:42:17 +0800 2024,朱先生kny,#上海恢复浦东机场网约车#公信力是怎么消失的，就是那些不通过大脑思考就决定的政策,投诉
4997491978142648,Sun Feb 04 00:39:59 +0800 2024,童慢慢plus,#上海恢复浦东机场网约车#所以舆论还是有用的，如果没有上热搜，或许乘客的体验就被忽视了，网约车的利益也受损了。,正面反馈
4997491093146086,Sun Feb 04 00:36:28 +0800 2024,马苏里拉与切达,#上海恢复浦东机场网约车#legend级别的朝令夕改吃了又吐，可以与2022年4月辟谣鸳鸯锅媲美。这都不是“只缘妖雾又重来”的程度，而是大家再一次发现妖雾在一直都没有散去，而挥棒金猴也只是和妖雾弹冠相庆配合演出的形式罢了。说起来，确实也是不知道之前为什么会觉得有什么东西能与“权力”制衡。有 ...全文,投诉
4997490425991560,Sun Feb 04 00:33:49 +0800 2024,王小亚,#上海恢复浦东机场网约车#嚯，倒行逆施的，还是跪了,投诉
4997488060144736,Sun Feb 04 00:24:25 +0800 2024,鲤四,#上海恢复浦东机场网约车#儿戏啊……好白相是吧。 年底尽看戏了,其他
4997487883977099,Sun Feb 04 00:23:42 +0800 2024,钱局长本人,#上海恢复浦东机场网约车#虹桥机场：浦东机场与“网约车”脱钩断链失败！上海,投诉
4997486944980831,Sun Feb 04 00:19:59 +0800 2024,茶渣小柯,#上海恢复浦东机场网约车#啧啧啧,其他
4997486713767945,Sun Feb 04 00:19:04 +0800 2024,张嘉森_杠杆哥,#上海恢复浦东机场网约车#又玩这套半夜鸡叫风气都被带坏了。一个机场的那么一点小事，都能搞成这样。,投诉
4997486102449865,Sun Feb 04 00:16:38 +0800 2024,科技氪,被全国人民骂了几天后，浦东机场恢复网约车运营服务了，不知道为什么要搞这么一出,投诉
4997486009389203,Sun Feb 04 00:16:16 +0800 2024,米奇_Mc,出问题不怕。遇到问题愿意正视问题解决问题还是非常好的。上海,其他
4997486000740719,Sun Feb 04 00:16:14 +0800 2024,九月是dog2146,#上海恢复浦东机场区域内网约车运营服务#有时候决策拍拍pg就定了，也不想想承不承担得起他的负面性~,投诉
4997484539545697,Sun Feb 04 00:10:26 +0800 2024,王大力如山,#上海恢复浦东机场区域内网约车运营服务#呵，终于算承认看见了…,其他
